transaction_id,account_id,timestamp,asset,amount,amount_usd,transaction_type,source_wallet,destination_wallet,device_id,ip_country,account_age_days,ground_truth_label,anomaly_type
TX-0000690,ACC-00023,2025-01-20T06:23:00+00:00,ETH,0.20119297,603.58,transfer_in,CP-ACC-00023-02,WALLET-ACC-00023,DEV-00023-A,SG,626,0,normal
TX-0000660,ACC-00022,2025-01-20T06:24:00+00:00,USDC,1132.42810646,1132.43,trade,WALLET-ACC-00022,EXTERNAL-OUT,DEV-00022-B,JP,468,0,normal
TX-0000570,ACC-00019,2025-01-20T06:49:00+00:00,USDC,504.91123943,504.91,deposit,CP-ACC-00019-04,WALLET-ACC-00019,DEV-00019-A,US,1280,0,normal
TX-0001479,ACC-00050,2025-01-20T08:54:00+00:00,USDT,654.7602787,654.76,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-A,DE,284,0,normal
TX-0000629,ACC-00021,2025-01-20T09:35:00+00:00,USDT,605.69750266,605.7,transfer_in,CP-ACC-00021-02,WALLET-ACC-00021,DEV-00021-A,TW,949,0,normal
TX-0001057,ACC-00036,2025-01-20T09:56:00+00:00,USDT,345.77172128,345.77,withdrawal,WALLET-ACC-00036,CP-ACC-00036-02,DEV-00036-A,TW,1534,0,normal
TX-0000248,ACC-00009,2025-01-20T10:10:00+00:00,ETH,0.28496011,854.88,deposit,CP-ACC-00009-05,WALLET-ACC-00009,DEV-00009-A,US,1004,0,normal
TX-0000099,ACC-00004,2025-01-20T10:17:00+00:00,USDT,248.41487552,248.41,deposit,CP-ACC-00004-01,WALLET-ACC-00004,DEV-00004-A,US,1214,0,normal
TX-0001449,ACC-00049,2025-01-20T10:20:00+00:00,USDT,705.91829509,705.92,trade,WALLET-ACC-00049,EXTERNAL-OUT,DEV-00049-A,US,385,0,normal
TX-0000945,ACC-00032,2025-01-20T10:31:00+00:00,ETH,0.07435824,223.07,transfer_in,CP-ACC-00032-04,WALLET-ACC-00032,DEV-00032-A,JP,289,0,normal
TX-0000307,ACC-00011,2025-01-20T10:39:00+00:00,ETH,0.16878553,506.36,trade,WALLET-ACC-00011,EXTERNAL-OUT,DEV-00011-A,TW,1007,0,normal
TX-0000600,ACC-00020,2025-01-20T11:09:00+00:00,BTC,0.00701441,420.86,trade,WALLET-ACC-00020,EXTERNAL-OUT,DEV-00020-B,DE,504,0,normal
TX-0000520,ACC-00018,2025-01-20T12:14:00+00:00,USDC,281.02083201,281.02,trade,WALLET-ACC-00018,EXTERNAL-OUT,DEV-00018-A,SG,1040,0,normal
TX-0000760,ACC-00026,2025-01-20T12:23:00+00:00,ETH,0.06670597,200.12,deposit,CP-ACC-00026-05,WALLET-ACC-00026,DEV-00026-A,TW,722,0,normal
TX-0000599,ACC-00020,2025-01-20T13:27:00+00:00,USDC,292.62622227,292.63,withdrawal,WALLET-ACC-00020,CP-ACC-00020-06,DEV-00020-A,DE,504,0,normal
TX-0001118,ACC-00038,2025-01-20T14:02:00+00:00,ETH,0.21789812,653.69,trade,WALLET-ACC-00038,EXTERNAL-OUT,DEV-00038-A,SG,1556,0,normal
TX-0001598,ACC-00054,2025-01-20T14:19:00+00:00,USDT,1937.1806881,1937.18,trade,WALLET-ACC-00054,EXTERNAL-OUT,DEV-00054-A,US,234,0,normal
TX-0000460,ACC-00016,2025-01-20T15:02:00+00:00,USDT,946.12499687,946.12,withdrawal,WALLET-ACC-00016,CP-ACC-00016-02,DEV-00016-A,TW,694,0,normal
TX-0001776,ACC-00060,2025-01-20T15:24:00+00:00,USDT,485.94188253,485.94,trade,WALLET-ACC-00060,EXTERNAL-OUT,DEV-00060-A,DE,498,0,normal
TX-0000689,ACC-00023,2025-01-20T15:36:00+00:00,BTC,0.00736811,442.09,trade,WALLET-ACC-00023,EXTERNAL-OUT,DEV-00023-A,SG,626,0,normal
TX-0000628,ACC-00021,2025-01-20T15:58:00+00:00,ETH,0.37139748,1114.19,transfer_out,WALLET-ACC-00021,CP-ACC-00021-05,DEV-00021-A,TW,949,0,normal
TX-0000630,ACC-00021,2025-01-20T15:58:00+00:00,USDT,1021.91445677,1021.91,deposit,CP-ACC-00021-06,WALLET-ACC-00021,DEV-00021-A,TW,949,0,normal
TX-0000461,ACC-00016,2025-01-20T16:02:00+00:00,USDT,944.3528909,944.35,withdrawal,WALLET-ACC-00016,CP-ACC-00016-01,DEV-00016-A,TW,694,0,normal
TX-0000659,ACC-00022,2025-01-20T16:26:00+00:00,USDT,969.47571769,969.48,withdrawal,WALLET-ACC-00022,CP-ACC-00022-02,DEV-00022-A,JP,468,0,normal
TX-0000218,ACC-00008,2025-01-20T16:29:00+00:00,USDC,924.00372519,924.0,transfer_out,WALLET-ACC-00008,CP-ACC-00008-03,DEV-00008-B,SG,1064,0,normal
TX-0001237,ACC-00042,2025-01-20T16:33:00+00:00,USDT,1187.07130159,1187.07,transfer_out,WALLET-ACC-00042,CP-ACC-00042-05,DEV-00042-A,JP,870,0,normal
TX-0001422,ACC-00048,2025-01-20T19:45:00+00:00,USDT,182.93325017,182.93,trade,WALLET-ACC-00048,EXTERNAL-OUT,DEV-00048-A,SG,1172,0,normal
TX-0001478,ACC-00050,2025-01-20T21:42:00+00:00,USDT,519.8905248,519.89,transfer_out,WALLET-ACC-00050,CP-ACC-00050-01,DEV-00050-A,DE,284,0,normal
TX-0000219,ACC-00008,2025-01-21T10:11:00+00:00,USDC,354.34862901,354.35,trade,WALLET-ACC-00008,EXTERNAL-OUT,DEV-00008-A,SG,1064,0,normal
TX-0000101,ACC-00004,2025-01-21T10:58:00+00:00,BTC,0.01133833,680.3,transfer_in,CP-ACC-00004-02,WALLET-ACC-00004,DEV-00004-B,US,1214,0,normal
TX-0001395,ACC-00047,2025-01-21T11:42:00+00:00,USDC,1017.73490695,1017.73,withdrawal,WALLET-ACC-00047,CP-ACC-00047-04,DEV-00047-B,JP,694,0,normal
TX-0000785,ACC-00027,2025-01-21T11:57:00+00:00,USDT,1033.14010094,1033.14,transfer_in,CP-ACC-00027-04,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0001269,ACC-00043,2025-01-21T12:39:00+00:00,ETH,0.19520426,585.61,trade,WALLET-ACC-00043,EXTERNAL-OUT,DEV-00043-A,SG,1396,0,normal
TX-0000431,ACC-00015,2025-01-21T12:54:00+00:00,ETH,0.07968482,239.05,transfer_out,WALLET-ACC-00015,CP-ACC-00015-02,DEV-00015-A,DE,1220,0,normal
TX-0001003,ACC-00034,2025-01-21T13:56:00+00:00,USDT,306.75923606,306.76,withdrawal,WALLET-ACC-00034,CP-ACC-00034-01,DEV-00034-A,US,1007,0,normal
TX-0001150,ACC-00039,2025-01-21T14:53:00+00:00,ETH,0.05021101,150.63,transfer_out,WALLET-ACC-00039,CP-ACC-00039-06,DEV-00039-A,US,332,0,normal
TX-0001058,ACC-00036,2025-01-21T14:54:00+00:00,ETH,0.07759095,232.77,deposit,CP-ACC-00036-02,WALLET-ACC-00036,DEV-00036-B,TW,1534,0,normal
TX-0001511,ACC-00051,2025-01-21T14:59:00+00:00,ETH,0.44623604,1338.71,transfer_in,CP-ACC-00051-04,WALLET-ACC-00051,DEV-00051-A,TW,1185,0,normal
TX-0000761,ACC-00026,2025-01-21T15:06:00+00:00,USDT,264.48143296,264.48,withdrawal,WALLET-ACC-00026,CP-ACC-00026-05,DEV-00026-A,TW,722,0,normal
TX-0001026,ACC-00035,2025-01-21T15:27:00+00:00,USDT,573.92959431,573.93,transfer_in,CP-ACC-00035-01,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0000731,ACC-00025,2025-01-21T15:45:00+00:00,BTC,0.00943131,565.88,deposit,CP-ACC-00025-03,WALLET-ACC-00025,DEV-00025-A,DE,1337,0,normal
TX-0001450,ACC-00049,2025-01-21T15:59:00+00:00,USDC,380.04123074,380.04,transfer_out,WALLET-ACC-00049,CP-ACC-00049-01,DEV-00049-A,US,385,0,normal
TX-0001480,ACC-00050,2025-01-21T16:05:00+00:00,BTC,0.01008727,605.24,deposit,CP-ACC-00050-03,WALLET-ACC-00050,DEV-00050-A,DE,284,0,normal
TX-0000157,ACC-00006,2025-01-21T16:12:00+00:00,USDT,1039.57470873,1039.57,withdrawal,WALLET-ACC-00006,CP-ACC-00006-01,DEV-00006-A,TW,712,0,normal
TX-0001119,ACC-00038,2025-01-21T16:19:00+00:00,USDT,970.77592437,970.78,withdrawal,WALLET-ACC-00038,CP-ACC-00038-06,DEV-00038-A,SG,1556,0,normal
TX-0000786,ACC-00027,2025-01-21T16:47:00+00:00,USDT,727.34606541,727.35,transfer_out,WALLET-ACC-00027,CP-ACC-00027-01,DEV-00027-A,JP,1200,0,normal
TX-0000848,ACC-00029,2025-01-21T17:07:00+00:00,USDT,573.18520573,573.19,transfer_in,CP-ACC-00029-02,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0000491,ACC-00017,2025-01-21T17:23:00+00:00,BTC,0.00968646,581.19,transfer_out,WALLET-ACC-00017,CP-ACC-00017-06,DEV-00017-A,JP,666,0,normal
TX-0000787,ACC-00027,2025-01-21T17:24:00+00:00,BTC,0.02660942,1596.57,transfer_out,WALLET-ACC-00027,CP-ACC-00027-03,DEV-00027-A,JP,1200,0,normal
TX-0000039,ACC-00002,2025-01-21T17:48:00+00:00,USDT,190.04067175,190.04,trade,WALLET-ACC-00002,EXTERNAL-OUT,DEV-00002-A,JP,980,0,normal
TX-0000100,ACC-00004,2025-01-21T18:02:00+00:00,BTC,0.00768858,461.31,transfer_in,CP-ACC-00004-01,WALLET-ACC-00004,DEV-00004-A,US,1214,0,normal
TX-0000521,ACC-00018,2025-01-21T21:34:00+00:00,USDT,243.50766447,243.51,trade,WALLET-ACC-00018,EXTERNAL-OUT,DEV-00018-A,SG,1040,0,normal
TX-0001629,ACC-00055,2025-01-22T11:48:00+00:00,USDT,112.75608844,112.76,withdrawal,WALLET-ACC-00055,CP-ACC-00055-02,DEV-00055-A,DE,1372,0,normal
TX-0000432,ACC-00015,2025-01-22T12:06:00+00:00,ETH,0.16788737,503.66,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0001423,ACC-00048,2025-01-22T12:10:00+00:00,ETH,0.04595094,137.85,withdrawal,WALLET-ACC-00048,CP-ACC-00048-06,DEV-00048-A,SG,1172,0,normal
TX-0001299,ACC-00044,2025-01-22T12:15:00+00:00,USDT,193.29020125,193.29,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0001540,ACC-00052,2025-01-22T12:25:00+00:00,USDC,474.33431807,474.33,trade,WALLET-ACC-00052,EXTERNAL-OUT,DEV-00052-A,JP,523,0,normal
TX-0000040,ACC-00002,2025-01-22T12:44:00+00:00,USDC,286.94647441,286.95,transfer_out,WALLET-ACC-00002,CP-ACC-00002-01,DEV-00002-A,JP,980,0,normal
TX-0000340,ACC-00012,2025-01-22T13:03:00+00:00,ETH,0.3415168,1024.55,transfer_out,WALLET-ACC-00012,CP-ACC-00012-05,DEV-00012-A,JP,546,0,normal
TX-0001120,ACC-00038,2025-01-22T13:08:00+00:00,BTC,0.01375942,825.57,trade,WALLET-ACC-00038,EXTERNAL-OUT,DEV-00038-B,SG,1556,0,normal
TX-0001396,ACC-00047,2025-01-22T13:38:00+00:00,ETH,0.27988345,839.65,withdrawal,WALLET-ACC-00047,CP-ACC-00047-02,DEV-00047-A,JP,694,0,normal
TX-0001569,ACC-00053,2025-01-22T14:08:00+00:00,ETH,0.25563967,766.92,trade,WALLET-ACC-00053,EXTERNAL-OUT,DEV-00053-B,SG,1239,0,normal
TX-0000732,ACC-00025,2025-01-22T14:10:00+00:00,BTC,0.00820269,492.16,trade,WALLET-ACC-00025,EXTERNAL-OUT,DEV-00025-B,DE,1337,0,normal
TX-0001179,ACC-00040,2025-01-22T14:16:00+00:00,ETH,0.13763217,412.9,deposit,CP-ACC-00040-01,WALLET-ACC-00040,DEV-00040-A,DE,701,0,normal
TX-0001630,ACC-00055,2025-01-22T14:29:00+00:00,USDC,100.75065066,100.75,transfer_in,CP-ACC-00055-04,WALLET-ACC-00055,DEV-00055-A,DE,1372,0,normal
TX-0001659,ACC-00056,2025-01-22T14:38:00+00:00,USDT,313.18020423,313.18,withdrawal,WALLET-ACC-00056,CP-ACC-00056-02,DEV-00056-A,TW,890,0,normal
TX-0000850,ACC-00029,2025-01-22T15:25:00+00:00,USDC,657.59126789,657.59,trade,WALLET-ACC-00029,EXTERNAL-OUT,DEV-00029-A,US,901,0,normal
TX-0000281,ACC-00010,2025-01-22T15:32:00+00:00,USDT,830.19307087,830.19,transfer_in,CP-ACC-00010-02,WALLET-ACC-00010,DEV-00010-A,DE,1007,0,normal
TX-0000788,ACC-00027,2025-01-22T15:54:00+00:00,USDT,652.77642687,652.78,deposit,CP-ACC-00027-02,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0001658,ACC-00056,2025-01-22T16:01:00+00:00,USDT,445.35235666,445.35,trade,WALLET-ACC-00056,EXTERNAL-OUT,DEV-00056-B,TW,890,0,normal
TX-0000249,ACC-00009,2025-01-22T16:19:00+00:00,USDT,558.73784546,558.74,deposit,CP-ACC-00009-05,WALLET-ACC-00009,DEV-00009-A,US,1004,0,normal
TX-0001213,ACC-00041,2025-01-22T16:34:00+00:00,USDC,319.91554432,319.92,trade,WALLET-ACC-00041,EXTERNAL-OUT,DEV-00041-A,TW,556,0,normal
TX-0000308,ACC-00011,2025-01-22T16:35:00+00:00,BTC,0.00989588,593.75,deposit,CP-ACC-00011-05,WALLET-ACC-00011,DEV-00011-A,TW,1007,0,normal
TX-0000849,ACC-00029,2025-01-22T18:01:00+00:00,ETH,0.21650725,649.52,trade,WALLET-ACC-00029,EXTERNAL-OUT,DEV-00029-A,US,901,0,normal
TX-0001481,ACC-00050,2025-01-22T19:27:00+00:00,BTC,0.00871001,522.6,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-A,DE,284,0,normal
TX-0001424,ACC-00048,2025-01-22T20:26:00+00:00,USDC,364.78861031,364.79,transfer_in,CP-ACC-00048-06,WALLET-ACC-00048,DEV-00048-A,SG,1172,0,normal
TX-0001451,ACC-00049,2025-01-22T21:30:00+00:00,BTC,0.01396242,837.74,deposit,CP-ACC-00049-04,WALLET-ACC-00049,DEV-00049-A,US,385,0,normal
TX-0001180,ACC-00040,2025-01-22T21:33:00+00:00,USDT,463.88681605,463.89,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0001004,ACC-00034,2025-01-23T06:16:00+00:00,USDT,324.53627328,324.54,transfer_in,CP-ACC-00034-05,WALLET-ACC-00034,DEV-00034-A,US,1007,0,normal
TX-0000914,ACC-00031,2025-01-23T06:26:00+00:00,USDC,405.74895652,405.75,transfer_out,WALLET-ACC-00031,CP-ACC-00031-02,DEV-00031-A,TW,332,0,normal
TX-0001425,ACC-00048,2025-01-23T07:26:00+00:00,BTC,0.010817,649.02,withdrawal,WALLET-ACC-00048,CP-ACC-00048-02,DEV-00048-A,SG,1172,0,normal
TX-0001512,ACC-00051,2025-01-23T09:22:00+00:00,USDC,713.58490884,713.58,deposit,CP-ACC-00051-06,WALLET-ACC-00051,DEV-00051-A,TW,1185,0,normal
TX-0000492,ACC-00017,2025-01-23T10:43:00+00:00,USDT,2101.56941279,2101.57,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0000158,ACC-00006,2025-01-23T10:56:00+00:00,USDC,1212.49509504,1212.5,trade,WALLET-ACC-00006,EXTERNAL-OUT,DEV-00006-A,TW,712,0,normal
TX-0000341,ACC-00012,2025-01-23T11:03:00+00:00,USDT,966.37529044,966.38,transfer_in,CP-ACC-00012-04,WALLET-ACC-00012,DEV-00012-A,JP,546,0,normal
TX-0001027,ACC-00035,2025-01-23T11:04:00+00:00,ETH,0.19835429,595.06,transfer_in,CP-ACC-00035-01,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0001570,ACC-00053,2025-01-23T14:54:00+00:00,ETH,0.06079316,182.38,withdrawal,WALLET-ACC-00053,CP-ACC-00053-02,DEV-00053-A,SG,1239,0,normal
TX-0000128,ACC-00005,2025-01-23T15:22:00+00:00,ETH,0.19337308,580.12,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-A,DE,1075,0,normal
TX-0001571,ACC-00053,2025-01-23T16:15:00+00:00,BTC,0.0029671,178.03,transfer_out,WALLET-ACC-00053,CP-ACC-00053-01,DEV-00053-A,SG,1239,0,normal
TX-0001181,ACC-00040,2025-01-23T16:25:00+00:00,USDT,574.4116069,574.41,transfer_out,WALLET-ACC-00040,CP-ACC-00040-01,DEV-00040-A,DE,701,0,normal
TX-0001088,ACC-00037,2025-01-23T16:30:00+00:00,USDT,912.1078627,912.11,trade,WALLET-ACC-00037,EXTERNAL-OUT,DEV-00037-A,JP,817,0,normal
TX-0001361,ACC-00046,2025-01-23T16:48:00+00:00,USDC,531.62379548,531.62,trade,WALLET-ACC-00046,EXTERNAL-OUT,DEV-00046-A,TW,738,0,normal
TX-0001270,ACC-00043,2025-01-23T16:54:00+00:00,USDT,1151.10227538,1151.1,transfer_out,WALLET-ACC-00043,CP-ACC-00043-06,DEV-00043-A,SG,1396,0,normal
TX-0000188,ACC-00007,2025-01-23T18:27:00+00:00,ETH,0.19604957,588.15,trade,WALLET-ACC-00007,EXTERNAL-OUT,DEV-00007-A,JP,1304,0,normal
TX-0000309,ACC-00011,2025-01-23T19:27:00+00:00,BTC,0.01916745,1150.05,trade,WALLET-ACC-00011,EXTERNAL-OUT,DEV-00011-B,TW,1007,0,normal
TX-0001300,ACC-00044,2025-01-23T21:14:00+00:00,USDT,453.95982732,453.96,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0001452,ACC-00049,2025-01-24T06:34:00+00:00,ETH,0.44715553,1341.47,trade,WALLET-ACC-00049,EXTERNAL-OUT,DEV-00049-A,US,385,0,normal
TX-0001271,ACC-00043,2025-01-24T08:01:00+00:00,ETH,0.23617341,708.52,trade,WALLET-ACC-00043,EXTERNAL-OUT,DEV-00043-A,SG,1396,0,normal
TX-0001778,ACC-00060,2025-01-24T08:13:00+00:00,USDT,577.86833944,577.87,deposit,CP-ACC-00060-01,WALLET-ACC-00060,DEV-00060-A,DE,498,0,normal
TX-0000102,ACC-00004,2025-01-24T09:09:00+00:00,ETH,0.2279503,683.85,transfer_in,CP-ACC-00004-01,WALLET-ACC-00004,DEV-00004-A,US,1214,0,normal
TX-0000250,ACC-00009,2025-01-24T10:12:00+00:00,USDT,602.09722667,602.1,withdrawal,WALLET-ACC-00009,CP-ACC-00009-03,DEV-00009-A,US,1004,0,normal
TX-0000371,ACC-00013,2025-01-24T10:39:00+00:00,USDC,1448.29546946,1448.3,transfer_in,CP-ACC-00013-01,WALLET-ACC-00013,DEV-00013-A,SG,472,0,normal
TX-0001328,ACC-00045,2025-01-24T11:46:00+00:00,USDT,520.93875873,520.94,trade,WALLET-ACC-00045,EXTERNAL-OUT,DEV-00045-A,DE,348,0,normal
TX-0001214,ACC-00041,2025-01-24T13:11:00+00:00,ETH,0.25261428,757.84,deposit,CP-ACC-00041-02,WALLET-ACC-00041,DEV-00041-A,TW,556,0,normal
TX-0001121,ACC-00038,2025-01-24T13:12:00+00:00,USDT,981.12587003,981.13,deposit,CP-ACC-00038-01,WALLET-ACC-00038,DEV-00038-A,SG,1556,0,normal
TX-0000159,ACC-00006,2025-01-24T13:16:00+00:00,BTC,0.01402302,841.38,deposit,CP-ACC-00006-01,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0001151,ACC-00039,2025-01-24T13:45:00+00:00,USDC,190.16327364,190.16,transfer_in,CP-ACC-00039-05,WALLET-ACC-00039,DEV-00039-A,US,332,0,normal
TX-0001777,ACC-00060,2025-01-24T13:49:00+00:00,USDT,696.06320433,696.06,withdrawal,WALLET-ACC-00060,CP-ACC-00060-02,DEV-00060-A,DE,498,0,normal
TX-0001453,ACC-00049,2025-01-24T13:58:00+00:00,ETH,0.46077742,1382.33,transfer_out,WALLET-ACC-00049,CP-ACC-00049-03,DEV-00049-A,US,385,0,normal
TX-0001238,ACC-00042,2025-01-24T14:17:00+00:00,BTC,0.01317838,790.7,withdrawal,WALLET-ACC-00042,CP-ACC-00042-03,DEV-00042-A,JP,870,0,normal
TX-0000851,ACC-00029,2025-01-24T14:23:00+00:00,USDT,1463.52120172,1463.52,withdrawal,WALLET-ACC-00029,CP-ACC-00029-01,DEV-00029-A,US,901,0,normal
TX-0000762,ACC-00026,2025-01-24T15:07:00+00:00,ETH,0.16326853,489.81,withdrawal,WALLET-ACC-00026,CP-ACC-00026-06,DEV-00026-A,TW,722,0,normal
TX-0000969,ACC-00033,2025-01-24T15:12:00+00:00,BTC,0.00296614,177.97,trade,WALLET-ACC-00033,EXTERNAL-OUT,DEV-00033-A,SG,273,0,normal
TX-0000494,ACC-00017,2025-01-24T16:36:00+00:00,USDT,398.15654107,398.16,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0000189,ACC-00007,2025-01-24T17:02:00+00:00,BTC,0.01625317,975.19,withdrawal,WALLET-ACC-00007,CP-ACC-00007-03,DEV-00007-A,JP,1304,0,normal
TX-0000789,ACC-00027,2025-01-24T17:42:00+00:00,USDT,489.61859477,489.62,withdrawal,WALLET-ACC-00027,CP-ACC-00027-06,DEV-00027-A,JP,1200,0,normal
TX-0000493,ACC-00017,2025-01-24T17:57:00+00:00,USDC,251.91155068,251.91,trade,WALLET-ACC-00017,EXTERNAL-OUT,DEV-00017-A,JP,666,0,normal
TX-0001541,ACC-00052,2025-01-24T20:02:00+00:00,USDT,1021.78644437,1021.79,transfer_in,CP-ACC-00052-03,WALLET-ACC-00052,DEV-00052-A,JP,523,0,normal
TX-0000462,ACC-00016,2025-01-24T21:14:00+00:00,USDT,1149.75439216,1149.75,trade,WALLET-ACC-00016,EXTERNAL-OUT,DEV-00016-A,TW,694,0,normal
TX-0001513,ACC-00051,2025-01-24T21:30:00+00:00,BTC,0.00539053,323.43,transfer_in,CP-ACC-00051-02,WALLET-ACC-00051,DEV-00051-A,TW,1185,0,normal
TX-0001779,ACC-00060,2025-01-25T08:38:00+00:00,ETH,0.10930199,327.91,withdrawal,WALLET-ACC-00060,CP-ACC-00060-04,DEV-00060-A,DE,498,0,normal
TX-0000190,ACC-00007,2025-01-25T09:20:00+00:00,USDC,1290.4741939,1290.47,transfer_in,CP-ACC-00007-02,WALLET-ACC-00007,DEV-00007-A,JP,1304,0,normal
TX-0000008,ACC-00001,2025-01-25T10:14:00+00:00,USDT,629.67128643,629.67,withdrawal,WALLET-ACC-00001,CP-ACC-00001-04,DEV-00001-A,TW,252,0,normal
TX-0000763,ACC-00026,2025-01-25T11:01:00+00:00,USDC,560.43281406,560.43,trade,WALLET-ACC-00026,EXTERNAL-OUT,DEV-00026-A,TW,722,0,normal
TX-0001688,ACC-00057,2025-01-25T11:03:00+00:00,USDT,1770.94115061,1770.94,transfer_out,WALLET-ACC-00057,CP-ACC-00057-06,DEV-00057-A,JP,1579,0,normal
TX-0000791,ACC-00027,2025-01-25T12:18:00+00:00,USDT,253.80274638,253.8,deposit,CP-ACC-00027-04,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0000282,ACC-00010,2025-01-25T12:25:00+00:00,USDT,1955.79999006,1955.8,transfer_in,CP-ACC-00010-01,WALLET-ACC-00010,DEV-00010-B,DE,1007,0,normal
TX-0000103,ACC-00004,2025-01-25T12:28:00+00:00,ETH,0.2408304,722.49,withdrawal,WALLET-ACC-00004,CP-ACC-00004-06,DEV-00004-A,US,1214,0,normal
TX-0000820,ACC-00028,2025-01-25T12:31:00+00:00,ETH,0.54873918,1646.22,withdrawal,WALLET-ACC-00028,CP-ACC-00028-05,DEV-00028-A,SG,1285,0,normal
TX-0001362,ACC-00046,2025-01-25T12:33:00+00:00,USDT,1270.29850182,1270.3,trade,WALLET-ACC-00046,EXTERNAL-OUT,DEV-00046-A,TW,738,0,normal
TX-0001660,ACC-00056,2025-01-25T12:50:00+00:00,USDT,162.24751725,162.25,trade,WALLET-ACC-00056,EXTERNAL-OUT,DEV-00056-A,TW,890,0,normal
TX-0000400,ACC-00014,2025-01-25T13:16:00+00:00,USDT,697.3908902,697.39,transfer_in,CP-ACC-00014-06,WALLET-ACC-00014,DEV-00014-A,US,1364,0,normal
TX-0001780,ACC-00060,2025-01-25T14:37:00+00:00,USDT,449.90720537,449.91,withdrawal,WALLET-ACC-00060,CP-ACC-00060-01,DEV-00060-A,DE,498,0,normal
TX-0000399,ACC-00014,2025-01-25T14:43:00+00:00,USDC,869.63813786,869.64,transfer_in,CP-ACC-00014-03,WALLET-ACC-00014,DEV-00014-A,US,1364,0,normal
TX-0000463,ACC-00016,2025-01-25T15:08:00+00:00,USDC,373.6630011,373.66,withdrawal,WALLET-ACC-00016,CP-ACC-00016-06,DEV-00016-A,TW,694,0,normal
TX-0001301,ACC-00044,2025-01-25T15:53:00+00:00,USDT,267.57392682,267.57,transfer_in,CP-ACC-00044-03,WALLET-ACC-00044,DEV-00044-A,US,664,0,normal
TX-0000401,ACC-00014,2025-01-25T16:41:00+00:00,USDT,1176.59847205,1176.6,deposit,CP-ACC-00014-04,WALLET-ACC-00014,DEV-00014-A,US,1364,0,normal
TX-0001059,ACC-00036,2025-01-25T16:43:00+00:00,BTC,0.00899737,539.84,trade,WALLET-ACC-00036,EXTERNAL-OUT,DEV-00036-A,TW,1534,0,normal
TX-0000464,ACC-00016,2025-01-25T16:55:00+00:00,BTC,0.0077877,467.26,transfer_out,WALLET-ACC-00016,CP-ACC-00016-01,DEV-00016-A,TW,694,0,normal
TX-0000220,ACC-00008,2025-01-25T17:07:00+00:00,USDC,757.35207264,757.35,transfer_out,WALLET-ACC-00008,CP-ACC-00008-03,DEV-00008-A,SG,1064,0,normal
TX-0000790,ACC-00027,2025-01-25T17:13:00+00:00,BTC,0.01919051,1151.43,transfer_out,WALLET-ACC-00027,CP-ACC-00027-02,DEV-00027-A,JP,1200,0,normal
TX-0001302,ACC-00044,2025-01-25T17:23:00+00:00,ETH,0.04368922,131.07,withdrawal,WALLET-ACC-00044,CP-ACC-00044-04,DEV-00044-A,US,664,0,normal
TX-0000522,ACC-00018,2025-01-25T18:35:00+00:00,USDC,357.30304575,357.3,transfer_out,WALLET-ACC-00018,CP-ACC-00018-03,DEV-00018-A,SG,1040,0,normal
TX-0000852,ACC-00029,2025-01-25T19:32:00+00:00,BTC,0.02332036,1399.22,deposit,CP-ACC-00029-04,WALLET-ACC-00029,DEV-00029-A,US,901,0,normal
TX-0000251,ACC-00009,2025-01-25T20:33:00+00:00,BTC,0.04011049,2406.63,transfer_out,WALLET-ACC-00009,CP-ACC-00009-04,DEV-00009-A,US,1004,0,normal
TX-0001631,ACC-00055,2025-01-25T21:46:00+00:00,USDT,80.67422636,80.67,withdrawal,WALLET-ACC-00055,CP-ACC-00055-02,DEV-00055-A,DE,1372,0,normal
TX-0000793,ACC-00027,2025-01-26T09:04:00+00:00,USDT,550.2409549,550.24,withdrawal,WALLET-ACC-00027,CP-ACC-00027-02,DEV-00027-B,JP,1200,0,normal
TX-0001182,ACC-00040,2025-01-26T09:25:00+00:00,USDC,403.08665054,403.09,transfer_out,WALLET-ACC-00040,CP-ACC-00040-04,DEV-00040-A,DE,701,0,normal
TX-0001272,ACC-00043,2025-01-26T09:27:00+00:00,ETH,0.18192585,545.78,transfer_out,WALLET-ACC-00043,CP-ACC-00043-06,DEV-00043-B,SG,1396,0,normal
